epoch,discriminator_loss,generator_total_loss,generator_adversarial_loss,feature_matching_loss,d_real_score,d_fake_score
258,0.451890625280909,54.62131152766766,3.314872614227899,5.130643896537252,0.8523560992561945,0.14660549521593763
259,0.45810826019485396,54.95766090166451,3.273634910583496,5.168402610438885,0.8524835210035343,0.14906225537899698
260,0.44931673590499577,54.94244554727384,3.239715533681435,5.170273025437157,0.8524828582707018,0.14582958872808088
261,0.45330593314501316,54.944949612759125,3.2965174500304872,5.164843207538718,0.8524574383650676,0.14755244637922485
262,0.46198367688915515,55.7490018712412,3.1974029198731526,5.255159904461096,0.8502420712225508,0.1496739690330359
263,0.4505109905016304,54.95335822530312,3.269343045678469,5.168401519850929,0.8534868223832386,0.1475876770397224
264,0.48042699104488484,53.88421506220752,3.0155805673929725,5.086863451664991,0.8485981662674705,0.1602897955344455
265,0.4588258095306925,56.791012112456976,3.1709741271368346,5.362003831580134,0.8510790195795569,0.14951651687226672
266,0.4496753670201443,57.72046718030873,3.271775982167461,5.444869107539111,0.8512812817450797,0.144559145637668
267,0.4569432283982192,57.705128207065094,3.364730611886128,5.43403974382004,0.8519368106775945,0.14968273253871664
268,0.4643044628129147,57.17300335723575,3.143031585334551,5.402997177426178,0.8506749360868247,0.15156238913388537
269,0.4482543309136192,58.49321848803228,3.3407837187889777,5.515243520831118,0.8529967476825903,0.14660409830584384
270,0.4518700011885992,58.410898680734164,3.3009716697258527,5.510992687527496,0.8520692504278504,0.14706153293499852
271,0.4590682142441816,55.43029456563515,3.246132725536233,5.218416228152738,0.8509417229359693,0.14910565442082904
272,0.49787223958733057,56.11272675920241,2.8047310833883756,5.330799574899201,0.8445873868347394,0.16654488709893558
273,0.48513253903625037,56.93726450854009,2.9211524724960327,5.40161123842296,0.845954153797414,0.16194897890090942
274,0.4617772099405232,57.17639469864345,3.083112968076574,5.40932820575072,0.847621238467717,0.147412402868861
275,0.46181634599619575,57.39061461344804,3.216907203787624,5.417370758434333,0.8500640805404965,0.15189831641198384
276,0.4614341067205561,57.21733943070515,3.169360812347714,5.404797827843392,0.8496015496773295,0.15016900548840514
277,0.45544023738049044,58.341413403501605,3.2879420046759122,5.50534713858425,0.8516843442869658,0.149481255339809
278,0.44795361957927743,57.11989793683043,3.371755552763986,5.37481425068166,0.8515448446321016,0.1446180331456189
279,0.4539627854776855,56.70245059173886,3.322025172781236,5.338042528322427,0.8517002911850957,0.1478215109298725
280,0.4715630429806096,56.73777042048992,3.1548441742906475,5.358292626862479,0.8502100552662765,0.15734084669758777
281,0.4707379954876286,58.01483841697768,3.036733562403386,5.497810505404331,0.847678020448968,0.1534429679412653
282,0.4666900838365649,59.29906410746055,3.2014134508548397,5.60976505515599,0.8499300273338167,0.15350929101799973
283,0.453290848448725,58.31836058361696,3.2102975101754216,5.510806307934298,0.8513499079364362,0.1478179398149547
284,0.4488945780414166,58.365489279869756,3.3066264367339633,5.505886302135958,0.8522929130214276,0.14529735727770493
285,0.4633878481270063,58.27305924066223,3.1912193770455843,5.50818398919436,0.849584440193554,0.15202167836746366
286,0.4585977733725368,58.150956257735146,3.290380333909894,5.486057607254179,0.8511820217170337,0.14958519761515135
287,0.46901599251397763,59.82925313062007,3.085943590296377,5.674330952143905,0.8483926199450351,0.15332692286165633
288,0.45332524121397794,60.72237452894154,3.446415563621143,5.727595876939226,0.8512327582529275,0.14749040845597144
289,0.4531712175005733,61.490516926982615,3.3254100343968607,5.8165106773376465,0.8517741596344675,0.14708917156452
290,0.46251171591258283,59.49065572908609,3.137415374859725,5.635324010754576,0.8501068501189204,0.15229697813196938
291,0.4635589934221589,59.45398968989306,3.2338677998816614,5.622012223347579,0.8505339545778708,0.15270028595287022
292,0.46191747796417465,60.10091634316019,3.2640445551069655,5.683687172313728,0.8493464193721809,0.1499065858228962
293,0.4538618296679884,61.71474728725924,3.337586723931945,5.837716031782698,0.8508460232526949,0.14609856287589168
294,0.46166159758473385,60.72669269070767,3.343800139899301,5.738289271250809,0.8508854655936213,0.15170400698512498
295,0.4630859647646989,61.051568550638635,3.147976546004267,5.790359194916074,0.8490064232656271,0.1505226800494855
296,0.4731818425773394,61.05837483925394,3.1231990615920266,5.7935175612421315,0.8490850246778809,0.1569702271925341
297,0.46938528607387353,59.7652203399356,3.1278398697919183,5.663738064246602,0.8479820436770373,0.15326788099390445
298,0.4562883999678168,61.19310779382687,3.34220025326946,5.785090729741767,0.8503255295281363,0.1486371416266602
299,0.44495458266522625,60.901021258665786,3.4389432231978616,5.74620780378285,0.8548005370810481,0.1466030259017307
300,0.45687645201635835,60.749840613639,3.364606963525904,5.738523362886788,0.8506028244991114,0.14726702673452916
