epoch,discriminator_loss,generator_loss,generator_adversarial_loss,batch_diversity_score,d_real_score,d_fake_score
58,0.06401331680319687,5.1910819724054615,5.212944904176315,0.04372584362431328,0.9856592458073455,0.01620567487414447
59,0.0645433980510524,5.216409805977698,5.23820175510822,0.04358390884676782,0.985287879363145,0.015614727896979392
60,0.06511584802134203,5.108590404586036,5.130603365378804,0.04402592169618843,0.9852210324589569,0.015947378874470543
61,0.06536497044063515,5.094138841817875,5.11598006569513,0.04368245538951147,0.985480284926915,0.016688555919353178
62,0.06525229463482847,5.0767597680044645,5.098526142611362,0.04353271314118168,0.9855339533031577,0.01612976516624636
63,0.06566045984699584,5.078539220413359,5.100308149167807,0.04353781062925216,0.9855362348037191,0.016272522928654262
64,0.06305678380597936,5.100649205764921,5.122438926507931,0.043579438904134356,0.9858018637883781,0.015334557511355026
65,0.06399820174902014,5.089121719398121,5.1108824050072394,0.043521387926717794,0.9854556558155777,0.0158098384180097
66,0.06619672945672923,5.056951074316951,5.0788285708663485,0.04375499088575344,0.9852750041697285,0.016157868696321354
67,0.06509067031951381,5.035718693591581,5.057535742769147,0.043634108793322406,0.9855007552864528,0.015866919701900517
68,0.06654737595846821,5.033125900986171,5.05468201165152,0.04311224423570208,0.9853881036881174,0.01678274151878339
69,0.0649592235758163,5.0943661585892785,5.115930401452697,0.043128470014227496,0.9855752929602519,0.0158938534354957
70,0.06670438111898037,5.049034460936443,5.070776344525932,0.04348378967825729,0.9852453818415651,0.015822720545629908
71,0.0665961613435999,5.021511717598037,5.043286281056924,0.043549116774655804,0.985578174638276,0.01611833931822883
72,0.06797516999286737,5.021402807518987,5.043239697371379,0.043673815888048396,0.9851346995570872,0.016801766262823106
73,0.06655139070336182,4.991984556217004,5.013890186158737,0.043811265379190445,0.9849959417144851,0.01629797700737225
74,0.0668259692276911,5.035880915009149,5.0576912625001205,0.043620644524545955,0.9847010486196763,0.016317632674045936
75,0.06415774198341193,5.105045058939717,5.126959954157914,0.04382971150450187,0.9855326756392375,0.01631328139896735
76,0.06402365273178214,5.103209455414574,5.125131609416244,0.043844338432692066,0.9856545594659182,0.015870521068665207
77,0.06687639785543231,5.016659325892382,5.038553228472719,0.04378781596770381,0.9851390943668856,0.016704879281581334
78,0.0657684226234508,5.074576835821171,5.096428762568106,0.04370384619082555,0.9852012254223965,0.015662374044076936
79,0.06716596824117005,4.985459648736633,5.0073109050788505,0.04370251858588493,0.9848142868221397,0.016779622376555264
80,0.0691066637017423,4.9791223058606136,5.000914944280492,0.0435853188138197,0.9846365392798244,0.01704960330251125
81,0.069184561808695,4.965504924849708,4.9873679227168015,0.04372598492715618,0.9844403709515487,0.017293818460980263
82,0.07073373173243634,4.890517650264324,4.9126968053307865,0.04435831337872118,0.9843781667180581,0.017199143891840584
83,0.0687729340544579,4.956078831512149,4.978279144457071,0.04440066609347221,0.9848314830572298,0.016960641387665627
84,0.06818927062841335,4.960844021032353,4.9829062471295344,0.04412442954755066,0.9846833365978581,0.016845835628688778
85,0.07182040580981734,4.911429660155042,4.933491147390686,0.04412299700745261,0.9841421577009825,0.017236115161956538
86,0.06832723947481649,4.901480105843874,4.9235880823418645,0.04421595945069105,0.9846725033061339,0.01669516573927485
87,0.06885878807210391,4.907077517839942,4.9288913094171205,0.04362760963711408,0.9848122986236422,0.0169063492189392
88,0.06937049924036359,4.930778545908408,4.952658190585599,0.04375924867126021,0.9843727609898785,0.016917765366448328
89,0.06789315136905649,4.863081882495691,4.88496196860134,0.04376015900680334,0.9850087283861519,0.016370274670569614
90,0.06782858022304233,4.9235273682244936,4.945440157805339,0.04382554843726725,0.984816047814813,0.01659717275945488
91,0.06989763341936292,4.8777236726024364,4.899786680051596,0.04412600667317315,0.9843786689314512,0.016829635002788636
92,0.07090359181165695,4.832361962535594,4.8543470071093875,0.04397009722519629,0.984404983496902,0.01712504403186169
93,0.07090704822636182,4.90639582955011,4.928422790942806,0.0440539506328578,0.9842719063900485,0.01703613806322291
94,0.06939955656001769,4.869190487531152,4.8914506647846485,0.04452037383424173,0.9841482804553343,0.016743084858402167
95,0.07142598010452077,4.859654433656447,4.881731373248714,0.04415385834503882,0.9838533194938509,0.017497742207407362
96,0.06972834893207222,4.899352054784794,4.921491604040165,0.044279104043351544,0.9844774881211837,0.016492977330350492
97,0.06982351647745265,4.843163322694231,4.8653978805730835,0.04446914983857976,0.9842245732203568,0.016922970270129418
98,0.07124510953331938,4.882156709633251,4.904300649567406,0.04428786009845167,0.9841042680315452,0.01745592932318254
99,0.07078631118511652,4.860816795046967,4.882985922369627,0.044338276111843565,0.9842131332595749,0.017996677575577602
100,0.06976962112591113,4.838294869602317,4.860356075928943,0.044122411362310446,0.9845239118774338,0.01740657707381219
101,0.07097150209719444,4.854079225275776,4.876194776874958,0.04423109777640588,0.9841562958046941,0.017041028124547684
102,0.07149886197899238,4.88735826888887,4.909467640489635,0.044218728337252496,0.9842509586032074,0.017081531672969018
103,0.06935458366602364,4.8386625016089715,4.860757298988871,0.0441896339306737,0.9845372981364184,0.016696530730823184
104,0.07120878786069922,4.8294152599750175,4.851494232026657,0.044157943808206236,0.9841003624519499,0.01694112163184598
105,0.06986766685685604,4.844746341799746,4.866878344280885,0.04426399253235005,0.9841865430964102,0.016900008571988874
106,0.07176137559742916,4.88723877396914,4.909446569952634,0.04441559941756843,0.9837868980842062,0.017181995126538643
107,0.07455196494402566,4.825899766223265,4.848016675155942,0.044233766080129265,0.9833818620974475,0.018089225437344595
108,0.07137562202676984,4.8197285751305,4.841814263032214,0.04417134246023575,0.9840678342498175,0.017679155592133504
109,0.07145680144134134,4.834261169528017,4.85637911711589,0.04423587599603256,0.9837886614374595,0.017351926391999617
110,0.07076203721658428,4.847675252668928,4.869736369293515,0.04412222852801333,0.9839531342581948,0.01731637297751437
111,0.07089875113809167,4.8263100350257195,4.8483485656209515,0.044077092800104974,0.9839046538466274,0.017491929173137587
112,0.0727483115094428,4.866878995800962,4.888912729697652,0.044067501763601115,0.9837400028021028,0.017733245391841276
113,0.07109827799077081,4.850415130653004,4.87243646678358,0.04404267915847278,0.9839151702304878,0.01738535414108693
114,0.0705657162251744,4.833264563343312,4.855241402541057,0.04395367138751662,0.9839877415411543,0.017354626277701395
115,0.069832396868727,4.846729406035773,4.8687394656757315,0.04402010032151005,0.9842845095266209,0.017388453868466734
116,0.07074308497739015,4.837843427563658,4.859844410773551,0.044001941523044416,0.984135370443363,0.017676139729890492
117,0.07188333019540452,4.86978559682865,4.891800545229771,0.04402989307695096,0.9839608303391107,0.01709040382065543
118,0.07081350266453948,4.884466997467645,4.906576699549609,0.044219379340953165,0.9839373514203742,0.01702218390724594
119,0.071434774666582,4.8622199851687595,4.884291325465287,0.0441427050471896,0.9838026490541968,0.0173953375594672
120,0.07219405348716985,4.870246526038293,4.89238722489612,0.044281408190727234,0.9836356557241761,0.017710478727401485
121,0.07202327743836559,4.8209614753723145,4.843051367466993,0.04417979425870546,0.9835991233882337,0.017474556586124224
122,0.07094210081982731,4.9024112673089055,4.924444899700656,0.044067276143791655,0.9838926408550527,0.01714876265550899
123,0.07185572723277134,4.884469223494577,4.906483111995281,0.04402773063814286,0.9837219018747311,0.016970656277372105
124,0.0719325538208284,4.865704385360869,4.887777866703449,0.044146964566247296,0.9838726119239731,0.01783748915750939
125,0.0746023919857522,4.824300291514633,4.846410151755456,0.04421972085048657,0.9832370357938333,0.017531742355647948
126,0.0730408931791893,4.860422259510154,4.882529919690425,0.04421530641836695,0.9832194795702943,0.017455341488049173
127,0.07104326460030999,4.835154488535211,4.857144860938044,0.043980732670809965,0.98409368968246,0.017734124661782886
128,0.07169226849322567,4.808033466339111,4.830096117340692,0.044125290827290845,0.9840552647515098,0.017592267515967683
129,0.0688880869915875,4.849085253063995,4.871102396804507,0.04403428526798097,0.9838021503816737,0.01680964837772864
130,0.07082841483562595,4.838287995593382,4.860332078272753,0.044088136478520855,0.9839452263152245,0.017481866398697147
131,0.07313316075666117,4.828946156076865,4.850998448853446,0.04410455043953244,0.9836704323787501,0.017234996265482784
132,0.0719728847310906,4.88691772564803,4.908921872035111,0.044008308265468865,0.9839532953677791,0.018228429383459952
133,0.07203884218533588,4.88667352600853,4.908749353767622,0.04415167200535831,0.9835506872375412,0.01740301306368691
134,0.07094201632766145,4.879126846200169,4.90115774740087,0.044061808561039445,0.9839050893736357,0.017309648312148776
135,0.0720905245346303,4.854124149473587,4.8762916243902525,0.04433494404253393,0.9835041006012718,0.01702911652495513
136,0.07153598065165305,4.8490001565158956,4.87114416254629,0.04428797665208873,0.9838306313694114,0.0173786742299205
137,0.07191687386187881,4.884233715510605,4.906279762192528,0.04409212091624146,0.9836185621743155,0.017385127064357006
138,0.07207008670683544,4.884362730649438,4.9064590151947325,0.044192578237835727,0.9836294456283645,0.01789684944537164
139,0.07196109183132648,4.8632285712969185,4.885348412069944,0.04423967966496354,0.9838481474630904,0.01775194232877676
140,0.07190804076519343,4.802106862020965,4.824233380874785,0.04425301233140549,0.9836219832448676,0.01739295166317779
141,0.07130564259143897,4.858236348274911,4.8803016077173815,0.044130508004143684,0.9834960728588671,0.017188764237199384
142,0.06971074731116837,4.859951425306868,4.882021545183541,0.04414022072116927,0.9839442502153982,0.016871953120289166
143,0.07154154174472435,4.8315339843825535,4.8535927616723695,0.044117554173906254,0.983703874715484,0.017674147400378
144,0.07177949697701352,4.890090545805374,4.912109632303219,0.044038191511489376,0.98371156135408,0.01755118508832437
145,0.07043169792003856,4.828189351771138,4.850212245884508,0.0440457780098561,0.9836753659909314,0.016824348714423946
146,0.07227508953339097,4.865403080930804,4.887419837536198,0.044033491043466155,0.9833537056894586,0.01703904426453801
147,0.0707017280308917,4.891595174770544,4.91350797143313,0.04382555385922442,0.9836597879334251,0.01740292176180104
148,0.07310909954923214,4.866630067919741,4.8887002397291734,0.04414032554567451,0.9833730223155258,0.01765226669111612
149,0.07152124739593209,4.847218808561268,4.869324762042206,0.04421194930477898,0.9837747570311669,0.017010637771080035
150,0.06939939430241684,4.86580756631228,4.8877572305131665,0.043899310992495846,0.9838295820916053,0.016688972305838424
